id,btitleinquery,longestprefix,longestsuffix,longestQueryPrefixPerc,longestQuerySuffixPerc,longestTitlePrefixPerc,longestTitleSuffixPerc,numtitledigits,numquerydigits,numdigitdiff,bindigiteq,charjaccardsim,charngcount3,charngjacc3,charngcount4,charngjacc4,charngcount5,charngjacc5,charngcount6,charngjacc6,charngcount7,charngjacc7,wordngcount1,leftngcount1,wordngjacc1,wordngcount2,leftngcount2,wordngjacc2,wordngcount3,leftngcount3,wordngjacc3,wordngcount4,leftngcount4,wordngjacc4,wordngcount5,leftngcount5,wordngjacc5,outcome
18903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6363636363636364,71.0,0.8873239436619719,72.0,0.9027777777777778,72.0,0.9166666666666666,72.0,0.9305555555555556,71.0,0.9436619718309859,11.0,0.0,0.8181818181818182,11.0,0.0,0.8181818181818182,11.0,0.0,0.8181818181818182,11.0,0.0,0.8181818181818182,11.0,0.0,0.8181818181818182,2
18906,0.0,0.0,9.0,0.0,0.8181818181818182,0.0,0.21428571428571427,4.0,0.0,4.0,0.0,0.47368421052631576,39.0,0.7692307692307693,40.0,0.8,40.0,0.825,39.0,0.8461538461538461,38.0,0.868421052631579,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,4
18907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5238095238095238,56.0,0.7857142857142857,55.0,0.8,54.0,0.8148148148148148,52.0,0.8269230769230769,50.0,0.84,9.0,2.0,0.7777777777777778,9.0,2.0,0.7777777777777778,9.0,2.0,0.7777777777777778,9.0,2.0,0.7777777777777778,9.0,2.0,0.7777777777777778,2
18909,1.0,0.0,18.0,0.0,1.0,0.0,0.4090909090909091,0.0,0.0,0.0,1.0,0.4,42.0,0.6190476190476191,41.0,0.6341463414634146,40.0,0.65,39.0,0.6666666666666666,38.0,0.6842105263157895,6.0,0.0,0.5,6.0,0.0,0.5,6.0,0.0,0.5,6.0,0.0,0.5,6.0,0.0,0.5,4
18910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4375,26.0,0.6923076923076923,25.0,0.72,24.0,0.75,22.0,0.7727272727272727,20.0,0.8,5.0,2.0,0.6,5.0,2.0,0.6,5.0,2.0,0.6,5.0,2.0,0.6,5.0,2.0,0.6,4
18913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,35.0,0.6285714285714286,36.0,0.6666666666666666,35.0,0.6857142857142857,34.0,0.7058823529411765,33.0,0.7272727272727273,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,7.0,0.0,0.5714285714285714,2
18920,0.0,0.0,5.0,0.0,0.45454545454545453,0.0,0.052083333333333336,0.0,0.0,0.0,1.0,0.5714285714285714,88.0,0.8977272727272727,93.0,0.9139784946236559,94.0,0.925531914893617,95.0,0.9368421052631579,94.0,0.9468085106382979,13.0,0.0,0.8461538461538461,13.0,0.0,0.8461538461538461,13.0,0.0,0.8461538461538461,13.0,0.0,0.8461538461538461,13.0,0.0,0.8461538461538461,4
18922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,45.0,0.6666666666666666,45.0,0.6888888888888889,44.0,0.7045454545454546,43.0,0.7209302325581395,42.0,0.7380952380952381,7.0,1.0,0.5714285714285714,7.0,1.0,0.5714285714285714,7.0,1.0,0.5714285714285714,7.0,1.0,0.5714285714285714,7.0,1.0,0.5714285714285714,4
18925,0.0,0.0,6.0,0.0,0.5,0.0,0.20689655172413793,0.0,0.0,0.0,1.0,0.3076923076923077,28.0,0.6428571428571429,28.0,0.6785714285714286,28.0,0.7142857142857143,28.0,0.75,28.0,0.7857142857142857,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,4
18928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30434782608695654,84.0,0.7380952380952381,84.0,0.75,84.0,0.7619047619047619,83.0,0.7710843373493976,82.0,0.7804878048780488,14.0,3.0,0.7857142857142857,14.0,3.0,0.7857142857142857,14.0,3.0,0.7857142857142857,14.0,3.0,0.7857142857142857,14.0,3.0,0.7857142857142857,2
18940,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,82.0,0.9146341463414634,84.0,0.9285714285714286,85.0,0.9411764705882353,86.0,0.9534883720930233,87.0,0.9655172413793104,11.0,0.0,0.9090909090909091,11.0,0.0,0.9090909090909091,11.0,0.0,0.9090909090909091,11.0,0.0,0.9090909090909091,11.0,0.0,0.9090909090909091,3
18941,1.0,0.0,15.0,0.0,1.0,0.0,0.46875,0.0,0.0,0.0,1.0,0.1875,30.0,0.5666666666666667,29.0,0.5862068965517241,28.0,0.6071428571428571,27.0,0.6296296296296297,26.0,0.6538461538461539,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,4
18949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3157894736842105,60.0,0.5666666666666667,61.0,0.5901639344262295,61.0,0.6065573770491803,60.0,0.6166666666666667,59.0,0.6271186440677966,10.0,0.0,0.6,10.0,0.0,0.6,10.0,0.0,0.6,10.0,0.0,0.6,10.0,0.0,0.6,3
18953,1.0,8.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,0.5,26.0,0.7692307692307693,25.0,0.8,24.0,0.8333333333333334,23.0,0.8695652173913043,22.0,0.9090909090909091,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,4
18955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,20.0,0.4,19.0,0.42105263157894735,18.0,0.4444444444444444,17.0,0.47058823529411764,15.0,0.4666666666666667,5.0,2.0,0.4,5.0,2.0,0.4,5.0,2.0,0.4,5.0,2.0,0.4,5.0,2.0,0.4,1
18959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4666666666666667,33.0,0.7575757575757576,31.0,0.7741935483870968,29.0,0.7931034482758621,27.0,0.8148148148148148,25.0,0.84,6.0,2.0,0.6666666666666666,6.0,2.0,0.6666666666666666,6.0,2.0,0.6666666666666666,6.0,2.0,0.6666666666666666,6.0,2.0,0.6666666666666666,2
18960,1.0,0.0,1.0,0.0,0.0625,0.0,0.019230769230769232,1.0,0.0,1.0,0.0,0.3888888888888889,47.0,0.7021276595744681,49.0,0.7346938775510204,48.0,0.75,47.0,0.7659574468085106,46.0,0.782608695652174,9.0,0.0,0.6666666666666666,9.0,0.0,0.6666666666666666,9.0,0.0,0.6666666666666666,9.0,0.0,0.6666666666666666,9.0,0.0,0.6666666666666666,4
18962,0.0,0.0,6.0,0.0,0.6,0.0,0.08823529411764706,0.0,0.0,0.0,1.0,0.6190476190476191,68.0,0.8823529411764706,69.0,0.8985507246376812,68.0,0.9117647058823529,67.0,0.9253731343283582,66.0,0.9393939393939394,12.0,1.0,0.8333333333333334,12.0,1.0,0.8333333333333334,12.0,1.0,0.8333333333333334,12.0,1.0,0.8333333333333334,12.0,1.0,0.8333333333333334,2
18963,0.0,6.0,6.0,0.5454545454545454,0.5454545454545454,0.15,0.15,0.0,0.0,0.0,1.0,0.47058823529411764,39.0,0.7692307692307693,39.0,0.7948717948717948,39.0,0.8205128205128205,39.0,0.8461538461538461,39.0,0.8717948717948718,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,2
18965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3076923076923077,16.0,0.375,15.0,0.4,14.0,0.42857142857142855,13.0,0.46153846153846156,12.0,0.5,3.0,0.0,0.3333333333333333,3.0,0.0,0.3333333333333333,3.0,0.0,0.3333333333333333,3.0,0.0,0.3333333333333333,3.0,0.0,0.3333333333333333,4
18967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.5185185185185185,83.0,0.7710843373493976,86.0,0.7906976744186046,85.0,0.8,84.0,0.8095238095238095,83.0,0.8192771084337349,15.0,2.0,0.7333333333333333,15.0,2.0,0.7333333333333333,15.0,2.0,0.7333333333333333,15.0,2.0,0.7333333333333333,15.0,2.0,0.7333333333333333,4
18968,0.0,4.0,1.0,0.21052631578947367,0.05263157894736842,0.0784313725490196,0.0196078431372549,0.0,0.0,0.0,1.0,0.47619047619047616,52.0,0.6730769230769231,53.0,0.6981132075471698,54.0,0.7222222222222222,54.0,0.7407407407407407,54.0,0.7592592592592593,9.0,1.0,0.6666666666666666,9.0,1.0,0.6666666666666666,9.0,1.0,0.6666666666666666,9.0,1.0,0.6666666666666666,9.0,1.0,0.6666666666666666,4
18969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.041666666666666664,24.0,0.08333333333333333,24.0,0.125,24.0,0.16666666666666666,24.0,0.20833333333333334,4.0,3.0,0.0,4.0,3.0,0.0,4.0,3.0,0.0,4.0,3.0,0.0,4.0,3.0,0.0,1
18971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.23529411764705882,54.0,0.7037037037037037,55.0,0.7272727272727273,56.0,0.75,55.0,0.7636363636363637,54.0,0.7777777777777778,9.0,0.0,0.6666666666666666,9.0,0.0,0.6666666666666666,9.0,0.0,0.6666666666666666,9.0,0.0,0.6666666666666666,9.0,0.0,0.6666666666666666,4
18972,0.0,13.0,8.0,0.5,0.3076923076923077,0.4482758620689655,0.27586206896551724,0.0,0.0,0.0,1.0,0.17647058823529413,33.0,0.2727272727272727,34.0,0.3235294117647059,34.0,0.35294117647058826,34.0,0.38235294117647056,34.0,0.4117647058823529,5.0,1.0,0.4,5.0,1.0,0.4,5.0,1.0,0.4,5.0,1.0,0.4,5.0,1.0,0.4,4
18982,1.0,15.0,0.0,1.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,1.0,0.47368421052631576,70.0,0.8142857142857143,69.0,0.8260869565217391,68.0,0.8382352941176471,67.0,0.8507462686567164,66.0,0.8636363636363636,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,4
18985,0.0,9.0,1.0,0.5,0.05555555555555555,0.16981132075471697,0.018867924528301886,0.0,0.0,0.0,1.0,0.3157894736842105,53.0,0.6981132075471698,57.0,0.7368421052631579,57.0,0.7543859649122807,57.0,0.7719298245614035,56.0,0.7857142857142857,10.0,2.0,0.7,10.0,2.0,0.7,10.0,2.0,0.7,10.0,2.0,0.7,10.0,2.0,0.7,4
18988,0.0,0.0,9.0,0.0,0.6,0.0,0.3,0.0,0.0,0.0,1.0,0.26666666666666666,28.0,0.5357142857142857,29.0,0.5862068965517241,29.0,0.6206896551724138,29.0,0.6551724137931034,29.0,0.6896551724137931,4.0,0.0,0.5,4.0,0.0,0.5,4.0,0.0,0.5,4.0,0.0,0.5,4.0,0.0,0.5,4
18991,1.0,0.0,8.0,0.0,1.0,0.0,0.24242424242424243,0.0,0.0,0.0,1.0,0.5882352941176471,31.0,0.8064516129032258,30.0,0.8333333333333334,29.0,0.8620689655172413,28.0,0.8928571428571429,27.0,0.9259259259259259,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,4
18993,0.0,5.0,0.0,0.45454545454545453,0.0,0.10204081632653061,0.0,0.0,0.0,0.0,1.0,0.5,48.0,0.8125,49.0,0.8367346938775511,50.0,0.86,50.0,0.88,48.0,0.8958333333333334,10.0,1.0,0.8,10.0,1.0,0.8,10.0,1.0,0.8,10.0,1.0,0.8,10.0,1.0,0.8,2
18995,1.0,0.0,16.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,1.0,0.26666666666666666,38.0,0.631578947368421,37.0,0.6486486486486487,36.0,0.6666666666666666,35.0,0.6857142857142857,34.0,0.7058823529411765,4.0,0.0,0.5,4.0,0.0,0.5,4.0,0.0,0.5,4.0,0.0,0.5,4.0,0.0,0.5,4
19003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,45.0,0.5555555555555556,44.0,0.5681818181818182,43.0,0.5813953488372093,42.0,0.5952380952380952,41.0,0.6097560975609756,7.0,2.0,0.5714285714285714,7.0,2.0,0.5714285714285714,7.0,2.0,0.5714285714285714,7.0,2.0,0.5714285714285714,7.0,2.0,0.5714285714285714,4
19006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.631578947368421,58.0,0.896551724137931,59.0,0.9152542372881356,60.0,0.9333333333333333,60.0,0.95,60.0,0.9666666666666667,9.0,0.0,0.7777777777777778,9.0,0.0,0.7777777777777778,9.0,0.0,0.7777777777777778,9.0,0.0,0.7777777777777778,9.0,0.0,0.7777777777777778,4
19011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5263157894736842,46.0,0.8043478260869565,46.0,0.8260869565217391,46.0,0.8478260869565217,45.0,0.8666666666666667,44.0,0.8863636363636364,9.0,0.0,0.7777777777777778,9.0,0.0,0.7777777777777778,9.0,0.0,0.7777777777777778,9.0,0.0,0.7777777777777778,9.0,0.0,0.7777777777777778,2
19012,0.0,1.0,0.0,0.0625,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,53.0,0.7358490566037735,55.0,0.7636363636363637,57.0,0.7894736842105263,58.0,0.8103448275862069,58.0,0.8275862068965517,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,2
19014,0.0,3.0,0.0,0.21428571428571427,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,1.0,0.42105263157894735,47.0,0.7446808510638298,49.0,0.7755102040816326,49.0,0.7959183673469388,49.0,0.8163265306122449,48.0,0.8333333333333334,9.0,1.0,0.6666666666666666,9.0,1.0,0.6666666666666666,9.0,1.0,0.6666666666666666,9.0,1.0,0.6666666666666666,9.0,1.0,0.6666666666666666,4
19015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.9166666666666666,51.0,0.9803921568627451,50.0,0.98,49.0,0.9795918367346939,48.0,0.9791666666666666,47.0,0.9787234042553191,9.0,1.0,0.8888888888888888,9.0,1.0,0.8888888888888888,9.0,1.0,0.8888888888888888,9.0,1.0,0.8888888888888888,9.0,1.0,0.8888888888888888,4
19017,0.0,1.0,9.0,0.06666666666666667,0.6,0.015384615384615385,0.13846153846153847,0.0,0.0,0.0,1.0,0.45,59.0,0.7796610169491526,61.0,0.8032786885245902,62.0,0.8225806451612904,63.0,0.8412698412698413,64.0,0.859375,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,4
19018,0.0,0.0,11.0,0.0,0.7333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.3888888888888889,35.0,0.6285714285714286,34.0,0.6470588235294118,33.0,0.6666666666666666,32.0,0.6875,31.0,0.7096774193548387,6.0,1.0,0.5,6.0,1.0,0.5,6.0,1.0,0.5,6.0,1.0,0.5,6.0,1.0,0.5,4
19021,1.0,0.0,16.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,1.0,0.5263157894736842,58.0,0.7586206896551724,58.0,0.7758620689655172,58.0,0.7931034482758621,58.0,0.8103448275862069,58.0,0.8275862068965517,7.0,0.0,0.7142857142857143,7.0,0.0,0.7142857142857143,7.0,0.0,0.7142857142857143,7.0,0.0,0.7142857142857143,7.0,0.0,0.7142857142857143,4
19024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47619047619047616,42.0,0.6666666666666666,42.0,0.6904761904761905,41.0,0.7073170731707317,40.0,0.725,39.0,0.7435897435897436,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,4
19025,0.0,0.0,1.0,0.0,0.1111111111111111,0.0,0.030303030303030304,0.0,0.0,0.0,1.0,0.47058823529411764,32.0,0.78125,31.0,0.8064516129032258,30.0,0.8333333333333334,29.0,0.8620689655172413,28.0,0.8928571428571429,6.0,1.0,0.8333333333333334,6.0,1.0,0.8333333333333334,6.0,1.0,0.8333333333333334,6.0,1.0,0.8333333333333334,6.0,1.0,0.8333333333333334,4
19026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4666666666666667,43.0,0.6976744186046512,42.0,0.7142857142857143,41.0,0.7317073170731707,40.0,0.75,39.0,0.7692307692307693,7.0,1.0,0.5714285714285714,7.0,1.0,0.5714285714285714,7.0,1.0,0.5714285714285714,7.0,1.0,0.5714285714285714,7.0,1.0,0.5714285714285714,4
19027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,49.0,0.8367346938775511,48.0,0.8541666666666666,46.0,0.8695652173913043,44.0,0.8863636363636364,42.0,0.9047619047619048,10.0,2.0,0.8,10.0,2.0,0.8,10.0,2.0,0.8,10.0,2.0,0.8,10.0,2.0,0.8,1
19028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5789473684210527,51.0,0.8431372549019608,52.0,0.8653846153846154,53.0,0.8867924528301887,54.0,0.9074074074074074,54.0,0.9259259259259259,10.0,1.0,0.8,10.0,1.0,0.8,10.0,1.0,0.8,10.0,1.0,0.8,10.0,1.0,0.8,4
19031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,55.0,0.6181818181818182,56.0,0.6428571428571429,56.0,0.6607142857142857,55.0,0.6727272727272727,54.0,0.6851851851851852,9.0,3.0,0.5555555555555556,9.0,3.0,0.5555555555555556,9.0,3.0,0.5555555555555556,9.0,3.0,0.5555555555555556,9.0,3.0,0.5555555555555556,3
19032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7916666666666666,53.0,0.9433962264150944,52.0,0.9615384615384616,51.0,0.9803921568627451,51.0,0.9803921568627451,51.0,0.9803921568627451,10.0,1.0,0.9,10.0,1.0,0.9,10.0,1.0,0.9,10.0,1.0,0.9,10.0,1.0,0.9,1
19033,0.0,5.0,0.0,0.4166666666666667,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,1.0,0.4117647058823529,47.0,0.7872340425531915,49.0,0.8163265306122449,49.0,0.8367346938775511,49.0,0.8571428571428571,48.0,0.875,8.0,2.0,0.75,8.0,2.0,0.75,8.0,2.0,0.75,8.0,2.0,0.75,8.0,2.0,0.75,4
19037,0.0,0.0,7.0,0.0,0.6363636363636364,0.0,0.22580645161290322,0.0,0.0,0.0,1.0,0.375,33.0,0.7272727272727273,32.0,0.75,31.0,0.7741935483870968,30.0,0.8,29.0,0.8275862068965517,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,2
19040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,85.0,0.8705882352941177,91.0,0.8901098901098901,94.0,0.9042553191489362,96.0,0.9166666666666666,96.0,0.9270833333333334,15.0,0.0,0.8666666666666667,15.0,0.0,0.8666666666666667,15.0,0.0,0.8666666666666667,15.0,0.0,0.8666666666666667,15.0,0.0,0.8666666666666667,4
19042,0.0,0.0,9.0,0.0,0.6428571428571429,0.0,0.16071428571428573,0.0,0.0,0.0,1.0,0.5,53.0,0.7735849056603774,55.0,0.8,55.0,0.8181818181818182,55.0,0.8363636363636363,55.0,0.8545454545454545,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,3
19046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.4444444444444444,121.0,0.8347107438016529,132.0,0.8560606060606061,132.0,0.8636363636363636,132.0,0.8712121212121212,132.0,0.8787878787878788,19.0,1.0,0.8421052631578947,19.0,1.0,0.8421052631578947,19.0,1.0,0.8421052631578947,19.0,1.0,0.8421052631578947,19.0,1.0,0.8421052631578947,1
19047,0.0,1.0,0.0,0.037037037037037035,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,1.0,0.22727272727272727,78.0,0.6794871794871795,81.0,0.7037037037037037,82.0,0.7195121951219512,83.0,0.7349397590361446,83.0,0.7469879518072289,13.0,2.0,0.6153846153846154,13.0,2.0,0.6153846153846154,13.0,2.0,0.6153846153846154,13.0,2.0,0.6153846153846154,13.0,2.0,0.6153846153846154,4
19048,0.0,0.0,8.0,0.0,0.6666666666666666,0.0,0.1702127659574468,0.0,0.0,0.0,1.0,0.45,49.0,0.7959183673469388,48.0,0.8125,47.0,0.8297872340425532,46.0,0.8478260869565217,45.0,0.8666666666666667,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,4
19049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7647058823529411,36.0,0.9166666666666666,34.0,0.9411764705882353,32.0,0.96875,31.0,0.967741935483871,30.0,0.9666666666666667,6.0,1.0,0.8333333333333334,6.0,1.0,0.8333333333333334,6.0,1.0,0.8333333333333334,6.0,1.0,0.8333333333333334,6.0,1.0,0.8333333333333334,2
19050,0.0,5.0,0.0,0.3333333333333333,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.4,45.0,0.7111111111111111,45.0,0.7333333333333333,45.0,0.7555555555555555,45.0,0.7777777777777778,43.0,0.7906976744186046,10.0,2.0,0.7,10.0,2.0,0.7,10.0,2.0,0.7,10.0,2.0,0.7,10.0,2.0,0.7,2
19054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,56.0,0.8035714285714286,55.0,0.8181818181818182,54.0,0.8333333333333334,53.0,0.8490566037735849,52.0,0.8653846153846154,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,4
19056,0.0,3.0,0.0,0.125,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.29411764705882354,37.0,0.4864864864864865,40.0,0.525,41.0,0.5365853658536586,42.0,0.5476190476190477,41.0,0.5609756097560976,6.0,2.0,0.5,6.0,2.0,0.5,6.0,2.0,0.5,6.0,2.0,0.5,6.0,2.0,0.5,4
19070,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.07692307692307693,27.0,0.37037037037037035,28.0,0.42857142857142855,28.0,0.4642857142857143,27.0,0.48148148148148145,26.0,0.5,6.0,0.0,0.5,6.0,0.0,0.5,6.0,0.0,0.5,6.0,0.0,0.5,6.0,0.0,0.5,1
19071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7222222222222222,37.0,0.8918918918918919,37.0,0.918918918918919,37.0,0.9459459459459459,36.0,0.9722222222222222,36.0,0.9722222222222222,6.0,0.0,0.8333333333333334,6.0,0.0,0.8333333333333334,6.0,0.0,0.8333333333333334,6.0,0.0,0.8333333333333334,6.0,0.0,0.8333333333333334,4
19073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.5,54.0,0.7962962962962963,55.0,0.8181818181818182,54.0,0.8333333333333334,53.0,0.8490566037735849,52.0,0.8653846153846154,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,4
19074,0.0,0.0,1.0,0.0,0.06666666666666667,0.0,0.0136986301369863,7.0,1.0,6.0,0.0,0.6,78.0,0.8333333333333334,78.0,0.8461538461538461,77.0,0.8571428571428571,76.0,0.868421052631579,75.0,0.88,17.0,3.0,0.8235294117647058,17.0,3.0,0.8235294117647058,17.0,3.0,0.8235294117647058,17.0,3.0,0.8235294117647058,17.0,3.0,0.8235294117647058,1
19080,0.0,0.0,13.0,0.0,0.8125,0.0,0.2765957446808511,0.0,0.0,0.0,1.0,0.3125,45.0,0.6888888888888889,47.0,0.723404255319149,46.0,0.7391304347826086,45.0,0.7555555555555555,44.0,0.7727272727272727,8.0,1.0,0.625,8.0,1.0,0.625,8.0,1.0,0.625,8.0,1.0,0.625,8.0,1.0,0.625,4
19081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,55.0,0.8545454545454545,55.0,0.8727272727272727,54.0,0.8888888888888888,53.0,0.9056603773584906,52.0,0.9230769230769231,9.0,0.0,0.7777777777777778,9.0,0.0,0.7777777777777778,9.0,0.0,0.7777777777777778,9.0,0.0,0.7777777777777778,9.0,0.0,0.7777777777777778,4
19083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47368421052631576,36.0,0.6666666666666666,37.0,0.7027027027027027,37.0,0.7297297297297297,37.0,0.7567567567567568,37.0,0.7837837837837838,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,6.0,1.0,0.6666666666666666,2
19091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29411764705882354,35.0,0.5714285714285714,34.0,0.5882352941176471,33.0,0.6060606060606061,32.0,0.625,31.0,0.6451612903225806,6.0,0.0,0.5,6.0,0.0,0.5,6.0,0.0,0.5,6.0,0.0,0.5,6.0,0.0,0.5,3
19092,1.0,5.0,1.0,1.0,0.2,0.15151515151515152,0.030303030303030304,0.0,0.0,0.0,1.0,0.6923076923076923,27.0,0.8888888888888888,27.0,0.9259259259259259,27.0,0.9629629629629629,28.0,0.9642857142857143,28.0,0.9642857142857143,5.0,0.0,0.8,5.0,0.0,0.8,5.0,0.0,0.8,5.0,0.0,0.8,5.0,0.0,0.8,4
19093,1.0,0.0,10.0,0.0,1.0,0.0,0.4166666666666667,0.0,0.0,0.0,1.0,0.5625,22.0,0.6363636363636364,21.0,0.6666666666666666,20.0,0.7,19.0,0.7368421052631579,18.0,0.7777777777777778,3.0,0.0,0.6666666666666666,3.0,0.0,0.6666666666666666,3.0,0.0,0.6666666666666666,3.0,0.0,0.6666666666666666,3.0,0.0,0.6666666666666666,4
19096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,25.0,0.52,24.0,0.5416666666666666,23.0,0.5652173913043478,22.0,0.5909090909090909,21.0,0.6190476190476191,4.0,1.0,0.5,4.0,1.0,0.5,4.0,1.0,0.5,4.0,1.0,0.5,4.0,1.0,0.5,4
